chid,alt_id,alt,chosen,price,catch
583,1,beach,0,54.912,0.1049
583,2,boat,0,10.296,0.0023
583,3,charter,1,34.296,0.0046
583,4,pier,0,54.912,0.0451
584,1,beach,0,268.272,0.5333
584,2,boat,0,17.496,0.0361
584,3,charter,1,52.496,0.4216
584,4,pier,0,268.272,0.0069
585,1,beach,0,157.872,0.5333
585,2,boat,1,10.296,0.0051
585,3,charter,0,45.296,1.0266
585,4,pier,0,157.872,0.4522
586,1,beach,0,157.872,0.5333
586,2,boat,1,10.296,0.0156
586,3,charter,0,45.296,0.0058
586,4,pier,0,157.872,0.4522
587,1,beach,0,80.512,0.1049
587,2,boat,1,15.096,0.1574
587,3,charter,0,39.096,0.4671
587,4,pier,0,80.512,0.0451
588,1,beach,1,10.296,0.0678
588,2,boat,0,46.332,0.1643
588,3,charter,0,75.332,0.5391
588,4,pier,0,10.296,0.0789
589,1,beach,0,106.112,0.2537
589,2,boat,0,305.072,0.0531
589,3,charter,1,330.072,0.0052
589,4,pier,0,106.112,0.1498
590,1,beach,0,157.872,0.5333
590,2,boat,0,10.296,0.1665
590,3,charter,1,45.296,0.3975
590,4,pier,0,157.872,0.4522
591,1,beach,0,89.532,0.0678
591,2,boat,1,106.112,0.0143
591,3,charter,0,135.612,0.0289
591,4,pier,0,89.532,0.0503
592,1,beach,0,54.912,0.1049
592,2,boat,1,10.296,0.0023
592,3,charter,0,34.296,0.0046
592,4,pier,0,54.912,0.0451
593,1,beach,0,231.472,0.5333
593,2,boat,1,15.096,0.0156
593,3,charter,0,50.096,0.0058
593,4,pier,0,231.472,0.4522
594,1,beach,0,268.272,0.5333
594,2,boat,1,17.496,0.0361
594,3,charter,0,52.496,0.4216
594,4,pier,0,268.272,0.0069
595,1,beach,0,157.312,0.1049
595,2,boat,0,29.496,0.0023
595,3,charter,1,53.496,0.0046
595,4,pier,0,157.312,0.0451
596,1,beach,0,121.072,0.5333
596,2,boat,0,7.896,0.0361
596,3,charter,1,42.896,0.4216
596,4,pier,0,121.072,0.0069
597,1,beach,0,231.472,0.5333
597,2,boat,0,15.096,0.0361
597,3,charter,1,50.096,0.4216
597,4,pier,0,231.472,0.0069
598,1,beach,0,341.872,0.5333
598,2,boat,1,22.296,0.0361
598,3,charter,0,57.296,0.4216
598,4,pier,0,341.872,0.0069
599,1,beach,0,80.512,0.1049
599,2,boat,1,15.096,0.1574
599,3,charter,0,39.096,0.4671
599,4,pier,0,80.512,0.0451
600,1,beach,0,344.864,0.5333
600,2,boat,0,38.134,0.2413
600,3,charter,1,73.134,1.0266
600,4,pier,0,344.864,0.4522
601,1,beach,0,220.064,0.5333
601,2,boat,0,24.334,0.0156
601,3,charter,1,59.334,0.0058
601,4,pier,0,220.064,0.4522
602,1,beach,0,122.472,0.1049
602,2,boat,0,33.534,0.0613
602,3,charter,1,57.534,0.3087
602,4,pier,0,122.472,0.0079
603,1,beach,0,72.072,0.1049
603,2,boat,0,19.734,0.0023
603,3,charter,1,43.734,0.0046
603,4,pier,0,72.072,0.0451
604,1,beach,1,5.934,0.0678
604,2,boat,0,7.74,0.0014
604,3,charter,0,36.74,0.0029
604,4,pier,0,5.934,0.0789
605,1,beach,0,136.864,0.5333
605,2,boat,0,15.134,0.0156
605,3,charter,1,50.134,0.0058
605,4,pier,0,136.864,0.4522
606,1,beach,0,136.864,0.5333
606,2,boat,0,15.134,0.0156
606,3,charter,1,50.134,0.0058
606,4,pier,0,136.864,0.4522
607,1,beach,0,136.864,0.5333
607,2,boat,1,15.134,0.2413
607,3,charter,0,50.134,1.0266
607,4,pier,0,136.864,0.4522
608,1,beach,0,95.264,0.5333
608,2,boat,0,10.534,0.0361
608,3,charter,1,45.534,0.4216
608,4,pier,0,95.264,0.0069
609,1,beach,0,223.272,0.1049
609,2,boat,1,61.134,0.0613
609,3,charter,0,85.134,0.3087
609,4,pier,0,223.272,0.0079
610,1,beach,0,386.464,0.5333
610,2,boat,1,42.734,0.0361
610,3,charter,0,77.734,0.4216
610,4,pier,0,386.464,0.0069
611,1,beach,0,303.264,0.5333
611,2,boat,0,33.534,0.2413
611,3,charter,1,68.534,1.0266
611,4,pier,0,303.264,0.4522
612,1,beach,1,24.334,0.0678
612,2,boat,0,31.74,0.1643
612,3,charter,0,60.74,0.5391
612,4,pier,0,24.334,0.0789
613,1,beach,0,72.072,0.1049
613,2,boat,0,19.734,0.0613
613,3,charter,1,43.734,0.3087
613,4,pier,0,72.072,0.0079
614,1,beach,0,265.272,0.1049
614,2,boat,1,72.634,0.0613
614,3,charter,0,96.634,0.3087
614,4,pier,0,265.272,0.0079
615,1,beach,0,178.464,0.5333
615,2,boat,1,19.734,0.2413
615,3,charter,0,54.734,1.0266
615,4,pier,0,178.464,0.4522
616,1,beach,0,54.912,0.1049
616,2,boat,0,10.296,0.1574
616,3,charter,1,34.296,0.4671
616,4,pier,0,54.912,0.0451
617,1,beach,0,22.296,0.0678
617,2,boat,0,100.332,0.1643
617,3,charter,0,129.332,0.5391
617,4,pier,1,22.296,0.0789
618,1,beach,0,581.072,0.5333
618,2,boat,1,37.896,0.2413
618,3,charter,0,72.896,1.0266
618,4,pier,0,581.072,0.4522
619,1,beach,0,67.712,0.1049
619,2,boat,1,12.696,0.1574
619,3,charter,0,36.696,0.4671
619,4,pier,0,67.712,0.0451
620,1,beach,0,93.312,0.1049
620,2,boat,1,17.496,0.0238
620,3,charter,0,41.496,0.0468
620,4,pier,0,93.312,0.0451
621,1,beach,1,93.312,0.2537
621,2,boat,0,93.312,0.0233
621,3,charter,0,111.812,0.0219
621,4,pier,0,93.312,0.1498
622,1,beach,0,220.064,0.5333
622,2,boat,0,24.334,0.0156
622,3,charter,1,59.334,0.0058
622,4,pier,0,220.064,0.4522
623,1,beach,0,178.464,0.5333
623,2,boat,0,19.734,0.2413
623,3,charter,1,54.734,1.0266
623,4,pier,0,178.464,0.4522
624,1,beach,0,265.272,0.1049
624,2,boat,1,72.634,0.1574
624,3,charter,0,96.634,0.4671
624,4,pier,0,265.272,0.0451
625,1,beach,0,56.534,0.0678
625,2,boat,0,73.74,0.1643
625,3,charter,0,102.74,0.5391
625,4,pier,1,56.534,0.0789
626,1,beach,0,122.472,0.1049
626,2,boat,0,33.534,0.0238
626,3,charter,1,57.534,0.0468
626,4,pier,0,122.472,0.0451
627,1,beach,1,15.134,0.0678
627,2,boat,0,19.74,0.1643
627,3,charter,0,48.74,0.5391
627,4,pier,0,15.134,0.0789
628,1,beach,0,261.664,0.5333
628,2,boat,1,28.934,0.0361
628,3,charter,0,63.934,0.4216
628,4,pier,0,261.664,0.0069
629,1,beach,1,42.734,0.0678
629,2,boat,0,55.74,0.1643
629,3,charter,0,84.74,0.5391
629,4,pier,0,42.734,0.0789
630,1,beach,0,189.672,0.1049
630,2,boat,1,51.934,0.0023
630,3,charter,0,75.934,0.0046
630,4,pier,0,189.672,0.0451
631,1,beach,0,344.864,0.5333
631,2,boat,1,38.134,0.2413
631,3,charter,0,73.134,1.0266
631,4,pier,0,344.864,0.4522
632,1,beach,0,54.912,0.1049
632,2,boat,1,10.296,0.0023
632,3,charter,0,34.296,0.0046
632,4,pier,0,54.912,0.0451
633,1,beach,0,157.872,0.5333
633,2,boat,1,10.296,0.0361
633,3,charter,0,45.296,0.4216
633,4,pier,0,157.872,0.0069
634,1,beach,0,415.472,0.5333
634,2,boat,0,27.096,0.0361
634,3,charter,1,62.096,0.4216
634,4,pier,0,415.472,0.0069
635,1,beach,0,581.072,0.5333
635,2,boat,1,37.896,0.0156
635,3,charter,0,72.896,0.0058
635,4,pier,0,581.072,0.4522
636,1,beach,0,378.672,0.5333
636,2,boat,0,24.696,0.1665
636,3,charter,1,59.696,0.3975
636,4,pier,0,378.672,0.4522
637,1,beach,0,19.896,0.0678
637,2,boat,1,106.112,0.0108
637,3,charter,0,141.112,0.2377
637,4,pier,0,19.896,0.0025
638,1,beach,0,67.712,0.1049
638,2,boat,0,12.696,0.0238
638,3,charter,1,36.696,0.0468
638,4,pier,0,67.712,0.0451
639,1,beach,0,17.496,0.0678
639,2,boat,0,78.732,0.0499
639,3,charter,0,107.732,0.2421
639,4,pier,1,17.496,0.0025
640,1,beach,0,452.272,0.5333
640,2,boat,1,29.496,0.2413
640,3,charter,0,64.496,1.0266
640,4,pier,0,452.272,0.4522
641,1,beach,0,93.312,0.1049
641,2,boat,0,17.496,0.0613
641,3,charter,1,41.496,0.3087
641,4,pier,0,93.312,0.0079
642,1,beach,0,12.696,0.0678
642,2,boat,0,57.132,0.1643
642,3,charter,0,86.132,0.5391
642,4,pier,1,12.696,0.0789
643,1,beach,0,202.112,0.1049
643,2,boat,1,37.896,0.0023
643,3,charter,0,61.896,0.0046
643,4,pier,0,202.112,0.0451
644,1,beach,0,489.072,0.5333
644,2,boat,0,31.896,0.2413
644,3,charter,1,66.896,1.0266
644,4,pier,0,489.072,0.4522
645,1,beach,0,54.912,0.1049
645,2,boat,1,10.296,0.0613
645,3,charter,0,34.296,0.3087
645,4,pier,0,54.912,0.0079
646,1,beach,0,5.496,0.0678
646,2,boat,0,24.732,0.0499
646,3,charter,0,53.732,0.2421
646,4,pier,1,5.496,0.0025
647,1,beach,0,10.296,0.0678
647,2,boat,0,54.912,0.0897
647,3,charter,1,89.912,1.0905
647,4,pier,0,10.296,0.0789
648,1,beach,0,12.696,0.0678
648,2,boat,1,67.712,0.0102
648,3,charter,0,102.712,0.0209
648,4,pier,0,12.696,0.0789
649,1,beach,0,231.472,0.5333
649,2,boat,0,15.096,0.0361
649,3,charter,1,50.096,0.4216
649,4,pier,0,231.472,0.0069
650,1,beach,1,10.296,0.0678
650,2,boat,0,46.332,0.1643
650,3,charter,0,75.332,0.5391
650,4,pier,0,10.296,0.0789
651,1,beach,0,42.112,0.1049
651,2,boat,1,7.896,0.1574
651,3,charter,0,31.896,0.4671
651,4,pier,0,42.112,0.0451
652,1,beach,0,231.472,0.5333
652,2,boat,0,15.096,0.1665
652,3,charter,1,50.096,0.3975
652,4,pier,0,231.472,0.4522
653,1,beach,0,121.072,0.5333
653,2,boat,0,7.896,0.0361
653,3,charter,1,42.896,0.4216
653,4,pier,0,121.072,0.0069
654,1,beach,0,231.472,0.5333
654,2,boat,1,15.096,0.0156
654,3,charter,0,50.096,0.0058
654,4,pier,0,231.472,0.4522
655,1,beach,0,10.296,0.0678
655,2,boat,0,46.332,0.1643
655,3,charter,0,75.332,0.5391
655,4,pier,1,10.296,0.0789
656,1,beach,1,5.496,0.0678
656,2,boat,0,24.732,0.1643
656,3,charter,0,53.732,0.5391
656,4,pier,0,5.496,0.0789
657,1,beach,0,202.112,0.1049
657,2,boat,1,37.896,0.0238
657,3,charter,0,61.896,0.0468
657,4,pier,0,202.112,0.0451
658,1,beach,0,78.732,0.0678
658,2,boat,0,78.732,0.2601
658,3,charter,0,103.732,0.5391
658,4,pier,1,78.732,0.0503
659,1,beach,0,268.272,0.5333
659,2,boat,1,17.496,0.2413
659,3,charter,0,52.496,1.0266
659,4,pier,0,268.272,0.4522
660,1,beach,1,9.87,0.2537
660,2,boat,0,32.9,0.2339
660,3,charter,0,51.4,0.6288
660,4,pier,0,9.87,0.1498
661,1,beach,0,36.87,0.2537
661,2,boat,0,122.9,0.2339
661,3,charter,0,141.4,0.6288
661,4,pier,1,36.87,0.1498
662,1,beach,0,276.432,0.5333
662,2,boat,0,212.64,0.0361
662,3,charter,1,247.64,0.4216
662,4,pier,0,276.432,0.0069
663,1,beach,0,100.016,0.0678
663,2,boat,0,9.87,0.0732
663,3,charter,1,39.37,0.1726
663,4,pier,0,100.016,0.0052
664,1,beach,0,193.232,0.5333
664,2,boat,0,148.64,0.2413
664,3,charter,1,183.64,1.0266
664,4,pier,0,193.232,0.4522
665,1,beach,0,52.64,0.0678
665,2,boat,1,9.87,0.0102
665,3,charter,0,44.87,0.0209
665,4,pier,0,52.64,0.0789
666,1,beach,0,191.216,0.0678
666,2,boat,1,18.87,0.0143
666,3,charter,0,48.37,0.0289
666,4,pier,0,191.216,0.0503
667,1,beach,1,47.37,0.2537
667,2,boat,0,157.9,0.0233
667,3,charter,0,176.4,0.0219
667,4,pier,0,47.37,0.1498
668,1,beach,0,68.64,0.0678
668,2,boat,0,12.87,0.0897
668,3,charter,1,47.87,1.0905
668,4,pier,0,68.64,0.0789
669,1,beach,0,252.64,0.0678
669,2,boat,1,47.37,0.0102
669,3,charter,0,82.37,0.0209
669,4,pier,0,252.64,0.0789
670,1,beach,0,191.216,0.0678
670,2,boat,1,18.87,0.0143
670,3,charter,0,48.37,0.0289
670,4,pier,0,191.216,0.0503
671,1,beach,0,68.64,0.0678
671,2,boat,1,12.87,0.0108
671,3,charter,0,47.87,0.2377
671,4,pier,0,68.64,0.0025
672,1,beach,0,160.816,0.0678
672,2,boat,1,15.87,0.0143
672,3,charter,0,45.37,0.0289
672,4,pier,0,160.816,0.0503
673,1,beach,0,148.64,0.0678
673,2,boat,1,27.87,0.0559
673,3,charter,0,62.87,0.6456
673,4,pier,0,148.64,0.0789
674,1,beach,0,84.64,0.0678
674,2,boat,1,15.87,0.0102
674,3,charter,0,50.87,0.0209
674,4,pier,0,84.64,0.0789
675,1,beach,0,180.64,0.0678
675,2,boat,0,33.87,0.0102
675,3,charter,1,68.87,0.0209
675,4,pier,0,180.64,0.0789
676,1,beach,1,9.87,0.2537
676,2,boat,0,32.9,0.2339
676,3,charter,0,51.4,0.6288
676,4,pier,0,9.87,0.1498
677,1,beach,0,100.64,0.0678
677,2,boat,0,18.87,0.0897
677,3,charter,1,53.87,1.0905
677,4,pier,0,100.64,0.0789
678,1,beach,0,148.64,0.0678
678,2,boat,1,27.87,0.0102
678,3,charter,0,62.87,0.0209
678,4,pier,0,148.64,0.0789
679,1,beach,0,148.64,0.0678
679,2,boat,1,27.87,0.0102
679,3,charter,0,62.87,0.0209
679,4,pier,0,148.64,0.0789
680,1,beach,0,191.216,0.0678
680,2,boat,1,18.87,0.0143
680,3,charter,0,48.37,0.0289
680,4,pier,0,191.216,0.0503
681,1,beach,0,68.64,0.0678
681,2,boat,0,12.87,0.0108
681,3,charter,1,47.87,0.2377
681,4,pier,0,68.64,0.0025
682,1,beach,0,100.64,0.0678
682,2,boat,1,18.87,0.0102
682,3,charter,0,53.87,0.0209
682,4,pier,0,100.64,0.0789
683,1,beach,0,191.216,0.0678
683,2,boat,1,18.87,0.0143
683,3,charter,0,48.37,0.0289
683,4,pier,0,191.216,0.0503
684,1,beach,0,132.64,0.0678
684,2,boat,0,24.87,0.0897
684,3,charter,1,59.87,1.0905
684,4,pier,0,132.64,0.0789
685,1,beach,0,36.64,0.0678
685,2,boat,0,6.87,0.0559
685,3,charter,1,41.87,0.6456
685,4,pier,0,36.64,0.0789
686,1,beach,0,52.64,0.0678
686,2,boat,0,9.87,0.0102
686,3,charter,1,44.87,0.0209
686,4,pier,0,52.64,0.0789
687,1,beach,1,12.87,0.2537
687,2,boat,0,42.9,0.2339
687,3,charter,0,61.4,0.6288
687,4,pier,0,12.87,0.1498
688,1,beach,0,47.37,0.2537
688,2,boat,0,157.9,0.2339
688,3,charter,0,176.4,0.6288
688,4,pier,1,47.37,0.1498
689,1,beach,1,27.87,0.2537
689,2,boat,0,92.9,0.2339
689,3,charter,0,111.4,0.6288
689,4,pier,0,27.87,0.1498
690,1,beach,0,18.87,0.2537
690,2,boat,0,62.9,0.2339
690,3,charter,0,81.4,0.6288
690,4,pier,1,18.87,0.1498
691,1,beach,0,160.816,0.0678
691,2,boat,0,15.87,0.0016
691,3,charter,1,45.37,0.1176
691,4,pier,0,160.816,0.0503
692,1,beach,0,164.64,0.0678
692,2,boat,0,30.87,0.0897
692,3,charter,1,65.87,1.0905
692,4,pier,0,164.64,0.0789
693,1,beach,0,191.216,0.0678
693,2,boat,1,18.87,0.0143
693,3,charter,0,48.37,0.0289
693,4,pier,0,191.216,0.0503
694,1,beach,0,84.64,0.0678
694,2,boat,1,15.87,0.0102
694,3,charter,0,50.87,0.0209
694,4,pier,0,84.64,0.0789
695,1,beach,0,24.87,0.2537
695,2,boat,0,172.432,0.6817
695,3,charter,1,197.432,2.3014
695,4,pier,0,24.87,0.1498
696,1,beach,1,12.87,0.2537
696,2,boat,0,42.9,0.0082
696,3,charter,0,61.4,0.0044
696,4,pier,0,12.87,0.1498
697,1,beach,0,116.64,0.0678
697,2,boat,1,21.87,0.0897
697,3,charter,0,56.87,1.0905
697,4,pier,0,116.64,0.0789
698,1,beach,0,33.87,0.2537
698,2,boat,0,112.9,0.2339
698,3,charter,0,131.4,0.6288
698,4,pier,1,33.87,0.1498
699,1,beach,0,252.016,0.0678
699,2,boat,1,24.87,0.0016
699,3,charter,0,54.37,0.1176
699,4,pier,0,252.016,0.0503
700,1,beach,0,252.016,0.0678
700,2,boat,1,24.87,0.0143
700,3,charter,0,54.37,0.0289
700,4,pier,0,252.016,0.0503
701,1,beach,0,24.87,0.2537
701,2,boat,0,82.9,0.2339
701,3,charter,0,101.4,0.6288
701,4,pier,1,24.87,0.1498
702,1,beach,0,100.64,0.0678
702,2,boat,1,18.87,0.0559
702,3,charter,0,53.87,0.6456
702,4,pier,0,100.64,0.0789
703,1,beach,0,100.64,0.0678
703,2,boat,0,18.87,0.0559
703,3,charter,1,53.87,0.6456
703,4,pier,0,100.64,0.0789
704,1,beach,0,100.64,0.0678
704,2,boat,1,18.87,0.0559
704,3,charter,0,53.87,0.6456
704,4,pier,0,100.64,0.0789
705,1,beach,0,6.87,0.2537
705,2,boat,0,22.9,0.0233
705,3,charter,0,41.4,0.0219
705,4,pier,1,6.87,0.1498
706,1,beach,0,15.87,0.2537
706,2,boat,0,68.77,0.0233
706,3,charter,0,87.27,0.0219
706,4,pier,1,15.87,0.1498
707,1,beach,0,221.408,0.0678
707,2,boat,1,18.87,0.0143
707,3,charter,0,48.37,0.0289
707,4,pier,0,221.408,0.0503
708,1,beach,1,27.87,0.2537
708,2,boat,0,120.77,0.0233
708,3,charter,0,139.27,0.0219
708,4,pier,0,27.87,0.1498
709,1,beach,1,9.87,0.2537
709,2,boat,0,42.77,0.0233
709,3,charter,0,61.27,0.0219
709,4,pier,0,9.87,0.1498
710,1,beach,0,9.87,0.2537
710,2,boat,0,42.77,0.2339
710,3,charter,0,61.27,0.6288
710,4,pier,1,9.87,0.1498
711,1,beach,0,15.87,0.2537
711,2,boat,0,68.77,0.0233
711,3,charter,0,87.27,0.0219
711,4,pier,1,15.87,0.1498
712,1,beach,1,18.87,0.2537
712,2,boat,0,81.77,0.2339
712,3,charter,0,100.27,0.6288
712,4,pier,0,18.87,0.1498
713,1,beach,0,116.64,0.0678
713,2,boat,0,21.87,0.0102
713,3,charter,1,56.87,0.0209
713,4,pier,0,116.64,0.0789
714,1,beach,1,21.87,0.2537
714,2,boat,0,72.9,0.2339
714,3,charter,0,91.4,0.6288
714,4,pier,0,21.87,0.1498
715,1,beach,0,12.87,0.2537
715,2,boat,0,42.9,0.2339
715,3,charter,0,61.4,0.6288
715,4,pier,1,12.87,0.1498
716,1,beach,0,12.87,0.2537
716,2,boat,0,42.9,0.0233
716,3,charter,0,61.4,0.0219
716,4,pier,1,12.87,0.1498
717,1,beach,0,116.64,0.0678
717,2,boat,0,21.87,0.0897
717,3,charter,1,56.87,1.0905
717,4,pier,0,116.64,0.0789
718,1,beach,0,84.64,0.0678
718,2,boat,0,15.87,0.0108
718,3,charter,1,50.87,0.2377
718,4,pier,0,84.64,0.0025
719,1,beach,0,132.64,0.0678
719,2,boat,0,24.87,0.0897
719,3,charter,1,59.87,1.0905
719,4,pier,0,132.64,0.0789
720,1,beach,0,52.64,0.0678
720,2,boat,0,9.87,0.0559
720,3,charter,1,44.87,0.6456
720,4,pier,0,52.64,0.0789
721,1,beach,0,9.87,0.2537
721,2,boat,1,32.9,0.2339
721,3,charter,0,51.4,0.6288
721,4,pier,0,9.87,0.1498
722,1,beach,0,148.64,0.0678
722,2,boat,0,27.87,0.0102
722,3,charter,1,62.87,0.0209
722,4,pier,0,148.64,0.0789
723,1,beach,0,180.64,0.0678
723,2,boat,1,33.87,0.0559
723,3,charter,0,68.87,0.6456
723,4,pier,0,180.64,0.0789
724,1,beach,0,130.416,0.0678
724,2,boat,0,12.87,0.0016
724,3,charter,1,42.37,0.1176
724,4,pier,0,130.416,0.0503
725,1,beach,0,221.616,0.0678
725,2,boat,1,21.87,0.0143
725,3,charter,0,51.37,0.0289
725,4,pier,0,221.616,0.0503
726,1,beach,0,36.87,0.2537
726,2,boat,0,122.9,0.2339
726,3,charter,0,141.4,0.6288
726,4,pier,1,36.87,0.1498
727,1,beach,0,191.216,0.0678
727,2,boat,1,18.87,0.0732
727,3,charter,0,48.37,0.1726
727,4,pier,0,191.216,0.0052
728,1,beach,0,68.64,0.0678
728,2,boat,0,12.87,0.0102
728,3,charter,1,47.87,0.0209
728,4,pier,0,68.64,0.0789
729,1,beach,0,30.87,0.2537
729,2,boat,0,102.9,0.2339
729,3,charter,0,121.4,0.6288
729,4,pier,1,30.87,0.1498
730,1,beach,0,282.416,0.0678
730,2,boat,1,27.87,0.0143
730,3,charter,0,57.37,0.0289
730,4,pier,0,282.416,0.0503
731,1,beach,0,116.64,0.0678
731,2,boat,1,21.87,0.0559
731,3,charter,0,56.87,0.6456
731,4,pier,0,116.64,0.0789
732,1,beach,0,84.64,0.0678
732,2,boat,1,15.87,0.0897
732,3,charter,0,50.87,1.0905
732,4,pier,0,84.64,0.0789
733,1,beach,0,116.64,0.0678
733,2,boat,0,21.87,0.0897
733,3,charter,1,56.87,1.0905
733,4,pier,0,116.64,0.0789
734,1,beach,0,148.64,0.0678
734,2,boat,1,27.87,0.0559
734,3,charter,0,62.87,0.6456
734,4,pier,0,148.64,0.0789
735,1,beach,0,18.87,0.2537
735,2,boat,0,62.9,0.0233
735,3,charter,0,81.4,0.0219
735,4,pier,1,18.87,0.1498
736,1,beach,0,84.64,0.0678
736,2,boat,0,15.87,0.0897
736,3,charter,1,50.87,1.0905
736,4,pier,0,84.64,0.0789
737,1,beach,0,100.64,0.0678
737,2,boat,1,18.87,0.0108
737,3,charter,0,53.87,0.2377
737,4,pier,0,100.64,0.0025
738,1,beach,0,84.64,0.0678
738,2,boat,1,15.87,0.0897
738,3,charter,0,50.87,1.0905
738,4,pier,0,84.64,0.0789
739,1,beach,0,6.87,0.2537
739,2,boat,0,47.632,0.6817
739,3,charter,1,72.632,2.3014
739,4,pier,0,6.87,0.1498
740,1,beach,0,84.64,0.0678
740,2,boat,0,15.87,0.0897
740,3,charter,1,50.87,1.0905
740,4,pier,0,84.64,0.0789
741,1,beach,0,68.64,0.0678
741,2,boat,0,12.87,0.0102
741,3,charter,1,47.87,0.0209
741,4,pier,0,68.64,0.0789
742,1,beach,0,84.64,0.0678
742,2,boat,0,15.87,0.0102
742,3,charter,1,50.87,0.0209
742,4,pier,0,84.64,0.0789
743,1,beach,1,18.87,0.2537
743,2,boat,0,62.9,0.2339
743,3,charter,0,81.4,0.6288
743,4,pier,0,18.87,0.1498
744,1,beach,0,160.816,0.0678
744,2,boat,0,15.87,0.0732
744,3,charter,1,45.37,0.1726
744,4,pier,0,160.816,0.0052
745,1,beach,0,15.87,0.2537
745,2,boat,0,52.9,0.0233
745,3,charter,0,71.4,0.0219
745,4,pier,1,15.87,0.1498
746,1,beach,0,100.016,0.0678
746,2,boat,1,9.87,0.0143
746,3,charter,0,39.37,0.0289
746,4,pier,0,100.016,0.0503
747,1,beach,0,9.87,0.2537
747,2,boat,0,32.9,0.0233
747,3,charter,0,51.4,0.0219
747,4,pier,1,9.87,0.1498
748,1,beach,0,9.87,0.2537
748,2,boat,0,32.9,0.2339
748,3,charter,0,51.4,0.6288
748,4,pier,1,9.87,0.1498
749,1,beach,0,84.64,0.0678
749,2,boat,1,15.87,0.0897
749,3,charter,0,50.87,1.0905
749,4,pier,0,84.64,0.0789
750,1,beach,0,12.87,0.2537
750,2,boat,0,42.9,0.2339
750,3,charter,0,61.4,0.6288
750,4,pier,1,12.87,0.1498
751,1,beach,0,52.64,0.0678
751,2,boat,0,9.87,0.0559
751,3,charter,1,44.87,0.6456
751,4,pier,0,52.64,0.0789
752,1,beach,0,12.87,0.2537
752,2,boat,0,42.9,0.0233
752,3,charter,0,61.4,0.0219
752,4,pier,1,12.87,0.1498
753,1,beach,0,180.64,0.0678
753,2,boat,1,33.87,0.0102
753,3,charter,0,68.87,0.0209
753,4,pier,0,180.64,0.0789
754,1,beach,0,36.64,0.0678
754,2,boat,0,6.87,0.0559
754,3,charter,1,41.87,0.6456
754,4,pier,0,36.64,0.0789
755,1,beach,0,52.64,0.0678
755,2,boat,1,9.87,0.0897
755,3,charter,0,44.87,1.0905
755,4,pier,0,52.64,0.0789
756,1,beach,0,84.64,0.0678
756,2,boat,1,15.87,0.0102
756,3,charter,0,50.87,0.0209
756,4,pier,0,84.64,0.0789
757,1,beach,1,9.87,0.2537
757,2,boat,0,32.9,0.2339
757,3,charter,0,51.4,0.6288
757,4,pier,0,9.87,0.1498
758,1,beach,0,148.64,0.0678
758,2,boat,1,27.87,0.0102
758,3,charter,0,62.87,0.0209
758,4,pier,0,148.64,0.0789
759,1,beach,0,52.64,0.0678
759,2,boat,0,9.87,0.0102
759,3,charter,1,44.87,0.0209
759,4,pier,0,52.64,0.0789
760,1,beach,1,15.87,0.2537
760,2,boat,0,52.9,0.2339
760,3,charter,0,71.4,0.6288
760,4,pier,0,15.87,0.1498
761,1,beach,0,228.64,0.0678
761,2,boat,1,42.87,0.0102
761,3,charter,0,77.87,0.0209
761,4,pier,0,228.64,0.0789
762,1,beach,0,68.64,0.0678
762,2,boat,0,12.87,0.0559
762,3,charter,1,47.87,0.6456
762,4,pier,0,68.64,0.0789
763,1,beach,0,52.64,0.0678
763,2,boat,0,9.87,0.0559
763,3,charter,1,44.87,0.6456
763,4,pier,0,52.64,0.0789
764,1,beach,0,160.816,0.0678
764,2,boat,1,15.87,0.0143
764,3,charter,0,45.37,0.0289
764,4,pier,0,160.816,0.0503
765,1,beach,0,116.64,0.0678
765,2,boat,1,21.87,0.0102
765,3,charter,0,56.87,0.0209
765,4,pier,0,116.64,0.0789
766,1,beach,0,84.64,0.0678
766,2,boat,0,15.87,0.0897
766,3,charter,1,50.87,1.0905
766,4,pier,0,84.64,0.0789
767,1,beach,0,12.87,0.2537
767,2,boat,0,42.9,0.0233
767,3,charter,0,61.4,0.0219
767,4,pier,1,12.87,0.1498
768,1,beach,0,221.616,0.0678
768,2,boat,1,21.87,0.1082
768,3,charter,0,51.37,0.324
768,4,pier,0,221.616,0.0503
769,1,beach,0,68.64,0.0678
769,2,boat,0,12.87,0.0108
769,3,charter,1,47.87,0.2377
769,4,pier,0,68.64,0.0025
770,1,beach,1,9.87,0.2537
770,2,boat,0,32.9,0.2339
770,3,charter,0,51.4,0.6288
770,4,pier,0,9.87,0.1498
771,1,beach,0,12.87,0.2537
771,2,boat,0,42.9,0.0233
771,3,charter,0,61.4,0.0219
771,4,pier,1,12.87,0.1498
772,1,beach,0,3.87,0.2537
772,2,boat,0,12.9,0.2339
772,3,charter,0,31.4,0.6288
772,4,pier,1,3.87,0.1498
773,1,beach,0,116.64,0.0678
773,2,boat,0,21.87,0.0102
773,3,charter,1,56.87,0.0209
773,4,pier,0,116.64,0.0789
774,1,beach,0,84.64,0.0678
774,2,boat,0,15.87,0.0559
774,3,charter,1,50.87,0.6456
774,4,pier,0,84.64,0.0789
775,1,beach,1,9.87,0.2537
775,2,boat,0,32.9,0.0233
775,3,charter,0,51.4,0.0219
775,4,pier,0,9.87,0.1498
776,1,beach,0,9.87,0.2537
776,2,boat,0,32.9,0.0233
776,3,charter,0,51.4,0.0219
776,4,pier,1,9.87,0.1498
